IATA,City,Country,Latitude,Longitude
CNC,Coconut Island,Australia,-10.05000019,143.0700073
CNJ,Cloncurry,Australia,-20.66860008,140.5039978
CED,Ceduna,Australia,-32.13059998,133.7100067
CTN,Cooktown,Australia,-15.44470024,145.1840057
CMA,Cunnamulla,Australia,-28.03000069,145.621994
CNB,Coonamble,Australia,-30.98329926,148.3760071
CUQ,Coen,Australia,-13.761133,143.113311
OOM,Cooma,Australia,-36.30059814,148.973999
DMD,Doomadgee,Australia,-17.9403,138.822006
NLF,Darnley Island,Australia,-9.583330154,143.7669983
DPO,Devonport,Australia,-41.16970062,146.4299927
ELC,Elcho Island,Australia,-12.01939964,135.5709991
EPR,Esperance,Australia,-33.684399,121.822998
FLS,Flinders Island,Australia,-40.09170151,147.9929962
GET,Geraldton,Australia,-28.796101,114.707001
GLT,Gladstone,Australia,-23.869699,151.223007
GTE,Groote Eylandt,Australia,-13.97500038,136.4600067
GFF,Griffith,Australia,-34.25080109,146.0670013
HID,Horn Island,Australia,-10.58640003,142.2899933
HOK,Hooker Creek,Australia,-18.33670044,130.6380005
MHU,Mount Hotham,Australia,-37.04750061,147.3339996
HGD,Hughenden,Australia,-20.81500053,144.2250061
JCK,Julia Creek,Australia,-20.66830063,141.7230072
KAX,Kalbarri,Australia,-27.692813,114.259169
KNS,King Island,Australia,-39.87749863,143.878006
KFG,Kalkgurung,Australia,-17.43190002,130.8079987
KRB,Karumba,Australia,-17.45669937,140.8300018
KWM,Kowanyama,Australia,-15.48560047,141.7510071
KUG,Kubin,Australia,-10.22500038,142.2180023
LNO,Leonora,Australia,-28.87809944,121.3150024
LEL,Lake Evella,Australia,-12.49890041,135.8059998
LDH,Lord Howe Island,Australia,-31.53829956,159.0769959
IRG,Lockhart River,Australia,-12.7869,143.304993
LSY,Lismore,Australia,-28.83029938,153.2599945
LHG,Lightning Ridge,Australia,-29.45669937,147.9839935
LRE,Longreach,Australia,-23.43420029,144.2799988
LER,Leinster,Australia,-27.84329987,120.7030029
LVO,Laverton,Australia,-28.61359978,122.4240036
UBB,Mabuiag Island,Australia,-9.949999809,142.1829987
MKR,Meekatharra,Australia,-26.61170006,118.5479965
MIM,Merimbula,Australia,-36.90859985,149.901001
MGT,Milingimbi,Australia,-12.09440041,134.8939972
MNG,Maningrida,Australia,-12.05609989,134.2339935
MCV,McArthur River Mine,Australia,-16.44249916,136.0839996
MQL,Mildura,Australia,-34.22919846,142.0859985
MMG,Mount Magnet,Australia,-28.11610031,117.8420029
MRZ,Moree,Australia,-29.49889946,149.8450012
MOV,Moranbah,Australia,-22.05780029,148.0769959
MYA,Moruya,Australia,-35.89780045,150.1439972
MGB,Mount Gambier,Australia,-37.74560165,140.7850037
ONG,Mornington Island,Australia,-16.66250038,139.1779938
MYI,Murray Island,Australia,-9.916669846,144.0549927
MBH,Maryborough,Australia,-25.5133,152.714996
NRA,Narrandera,Australia,-34.70220184,146.5119934
NAA,Narrabri,Australia,-30.31920052,149.8269959
NTN,Normanton,Australia,-17.68409,141.069664
ZNE,Newman,Australia,-23.4178009,119.8030014
OLP,Olympic Dam,Australia,-30.48500061,136.8769989
PUG,Argyle,Australia,-32.50690079,137.7169952
PMK,Palm Island,Australia,-18.75530052,146.5809937
PBO,Paraburdoo,Australia,-23.17110062,117.7450027
CCK,Cocos Keeling Island,Cocos (Keeling) Islands,-12.18830013,96.83390045
GOV,Gove,Australia,-12.26939964,136.8179932
PKE,Parkes,Australia,-33.13140106,148.2389984
PLO,Port Lincoln,Australia,-34.6053009,135.8800049
EDR,Pormpuraaw,Australia,-14.896451,141.60908
PQQ,Port Macquarie,Australia,-31.43580055,152.8630066
PTJ,Portland,Australia,-38.31809998,141.470993
ULP,Quilpie,Australia,-26.61219978,144.253006
RAM,Ramingining,Australia,-12.35639954,134.897995
RMA,Roma,Australia,-26.54500008,148.7749939
SGO,St George,Australia,-28.04969978,148.5950012
MJK,Shark Bay,Australia,-25.89389992,113.5770035
SBR,Saibai Island,Australia,-9.378330231,142.625
SRN,Strahan,Australia,-42.15499878,145.2920074
XTG,Thargomindah,Australia,-27.9864006,143.8110046
TCA,Tennant Creek,Australia,-19.63439941,134.1829987
VCD,Victoria River Downs,Australia,-16.4021244,131.0049744
SYU,Sue Islet,Australia,-10.20829964,142.8249969
WNR,Windorah,Australia,-25.41309929,142.6670074
WYA,Whyalla,Australia,-33.05889893,137.5140076
WUN,Wiluna,Australia,-26.62919998,120.2210007
WOL,Wollongong,Australia,-34.56110001,150.7890015
WIN,Winton,Australia,-22.36359978,143.0859985
BWT,Burnie,Australia,-40.99890137,145.7310028
OKR,Yorke Island,Australia,-9.752801,143.405673
XMY,Yam Island,Australia,-9.901109695,142.776001
NAY,Beijing,China,39.78279877,116.3880005
CIF,Chifeng,China,42.23500061,118.9079971
CIH,Changzhi,China,36.247501,113.125999
DAT,Datong,China,40.060299,113.482002
HET,Hohhot,China,40.851398,111.823997
BAV,Baotou,China,40.56000137,109.9970016
SJW,Shijiazhuang,China,38.28070068,114.6969986
TGO,Tongliao,China,43.556702,122.199997
HLH,Ulanhot,China,46.195333,122.008333
XIL,Xilinhot,China,43.91559982,115.9639969
BHY,Beihai,China,21.5394,109.293999
CGD,Changde,China,28.91889954,111.6399994
DYG,Dayong,China,29.1028,110.443001
MXZ,Meixian,China,24.35000038,116.1330032
ZUH,Zhuhai,China,22.006399,113.375999
LZH,Liuzhou,China,24.2075,109.390999
ZHA,Zhanjiang,China,21.214399,110.358002
ENH,Enshi,China,30.32029915,109.4850006
NNY,Nanyang,China,32.980801,112.614998
XFN,Xiangfan,China,32.1506,112.291
YIH,Yichang,China,30.55655,111.479988
AKA,Ankang,China,32.708099,108.931
GOQ,Golmud,China,36.4006,94.786102
HZG,Hanzhong,China,33.134136,107.206014
IQN,Qingyang,China,35.799702,107.602997
XNN,Xining,China,36.5275,102.042999
ENY,Yan'an,China,36.636902,109.554001
UYN,Yulin,China,38.35971,109.590927
AVK,Arvaikheer,Mongolia,46.25030136,102.802002
LTI,Altai,Mongolia,46.37639999,96.22109985
BYN,Bayankhongor,Mongolia,46.16329956,100.7040024
DLZ,Dalanzadgad,Mongolia,43.59170151,104.4300003
HVD,Khovd,Mongolia,47.95410156,91.62819672
MXV,Muren,Mongolia,49.66329956,100.098999
DIG,Shangri-La,China,27.7936,99.6772
LUM,Luxi,China,24.4011,98.5317
SYM,Simao,China,22.793301,100.959
ZAT,Zhaotong,China,27.32559967,103.7549973
KOW,Ganzhou,China,25.853333,114.778889
JDZ,Jingdezhen,China,29.33860016,117.1760025
JIU,Jiujiang,China,29.476944,115.801111
JUZ,Quzhou,China,28.965799,118.899002
LYG,Lianyungang,China,34.571667,118.873611
HYN,Huangyan,China,28.56220055,121.4290009
LYI,Linyi,China,35.04610062,118.4120026
JJN,Quanzhou,China,24.7964,118.589996
TXN,Huangshan,China,29.73329926,118.2559967
WEF,Weifang,China,36.646702,119.119003
WEH,Weihai,China,37.18709946,122.2289963
WUX,Wuxi,China,31.49440002,120.4290009
WUS,Wuyishan,China,27.7019,118.000999
WNZ,Wenzhou,China,27.912201,120.851997
YNZ,Yancheng,China,33.425833,120.203056
YIW,Yiwu,China,29.34469986,120.0319977
HSN,Zhoushan,China,29.93420029,122.3619995
BPX,Bangda,China,30.55360031,97.10829926
DAX,Dazhou,China,31.1302,107.4295
GYS,Guangyuan,China,32.39110184,105.7020035
LZO,Luzhou,China,28.85219955,105.3929977
MIG,Mianyang,China,31.42810059,104.7409973
NAO,Nanchong,China,30.79545,106.1626
LZY,Nyingchi,China,29.30330086,94.33529663
WXN,Wanxian,China,30.8017,108.433
AKU,Aksu,China,41.262501,80.291702
IQM,Qiemo,China,38.233611,85.465556
KCA,Kuqa,China,41.677856,82.872917
KRL,Korla,China,41.69779968,86.12889862
KRY,Karamay,China,45.46655,84.9527
YIN,Yining,China,43.955799,81.330299
HEK,Heihe,China,50.17162094,127.3088837
JMU,Jiamusi,China,46.84339905,130.4649963
JNZ,Jinzhou,China,41.10139847,121.0619965
NDG,Qiqihar,China,47.23960114,123.9179993
YNJ,Yanji,China,42.88280106,129.451004
WKL,Waikoloa Village,United States,19.9205,-155.8607
WME,Mount Keith,Australia,-27.28639984,120.5550003
LRV,Los Roques,Venezuela,11.94999981,-66.66999817
IOR,Inis Mor,Ireland,53.1067009,-9.653610229
NNR,Indreabhan,Ireland,53.2303009,-9.467780113
GTI,Ruegen,Germany,54.3833313,13.3255558
EZV,Berezovo,Russia,63.92100143,65.03050232
\N,Szczecin,Poland,53.39210129,14.63379955
ORH,Worcester,United States,42.26729965,-71.8757019
AQG,Anqing,China,30.582199,117.050003
SHP,Qinhuangdao,China,39.968102,119.731003
YCU,Yuncheng,China,35.116391,111.0313889
\N,Lanzhou,China,36.033333,103.86667
JGN,Jiayuguan,China,39.856899,98.3414
DDG,Dandong,China,40.0247,124.286003
DSN,Dongsheng,China,39.49,109.8613889
PZI,Panzhihua,China,26.54,101.79852
PWT,Bremerton,United States,47.49020004,-122.7649994
SPW,Spencer,United States,43.16550064,-95.20279694
JEF,Jefferson City,United States,38.59120178,-92.15609741
\N,Tannheim,Germany,48.009998,10.098611
UNT,Unst,United Kingdom,60.74720001,-0.853850007
\N,Pagerungan,Indonesia,47.682043,-122.148456
PVC,Provincetown,United States,42.07189941,-70.2213974
\N,Seria,Brunei,4.637000084,114.3820038
SBH,Gustavia,France,17.90439987,-62.84360123
KMW,Kostroma,Russia,57.7969017,41.01940155
SUI,Sukhumi,Georgia,42.85820007,41.12810135
TBW,Tambow,Russia,52.80609894,41.48279953
OBN,North Connel,United Kingdom,56.46350098,-5.399670124
ERM,Erechim,Brazil,-27.66189957,-52.2682991
\N,Prangins,Switzerland,46.40639877,6.258059978
CVF,Courcheval,France,45.39670181,6.634719849
FUL,Fullerton,United States,33.87200165,-117.9800034
USA,Concord,United States,35.387798,-80.709099
\N,Isle Of Wight,United Kingdom,50.653099,-1.18221998
NVI,Navoi,Uzbekistan,40.11719894,65.17079926
\N,Andernos-Les-Bains,France,44.7561,-1.06333
\N,Nauen,Germany,52.661667,12.745833
QSF,Setif,Algeria,36.17810059,5.32449007
LRH,La Rochelle,France,46.17919922,-1.195279956
SUN,Hailey,United States,43.50439835,-114.2959976
\N,Yverdon-Les-Bains,Switzerland,46.76190186,6.613329887
\N,Bielsko-Biala,Poland,49.80500031,19.00189972
MCW,Mason City,United States,43.15779877,-93.33129883
AZA,Mesa,United States,33.30780029,-111.6549988
XAU,Saul,French Guiana,3.61361,-53.204201
\N,Lake Tekapo,New Zealand,-44.00529861,170.4440002
\N,Niederoeblarn,Austria,47.478298,14.0083
\N,Bad Voeslau,Austria,47.96500015,16.26000023
\N,Uetersen,Germany,53.64638901,9.704167366
AKP,Anaktuvuk Pass,United States,68.13359833,-151.7429962
ANV,Anvik,United States,62.646702,-160.190994
ATK,Atqasuk,United States,70.46730042,-157.4360046
GAM,Gambell,United States,63.76679993,-171.7330017
HPB,Hooper Bay,United States,61.52389908,-166.1470032
KAL,Kaltag,United States,64.31909943,-158.7409973
KSM,St Mary's,United States,62.0605011,-163.302002
KVL,Kivalina,United States,67.73619843,-164.5630035
MYU,Mekoryuk,United States,60.37139893,-166.2709961
RBY,Ruby,United States,64.72720337,-155.4700012
SHH,Shishmaref,United States,66.249604,-166.089112
SVA,Savoonga,United States,63.68640137,-170.4929962
WTK,Noatak,United States,67.56610107,-162.9750061
OMC,Ormoc City,Philippines,11.05799961,124.5650024
YPX,Puvirnituq,Canada,60.05059814,-77.28690338
YTQ,Tasiujaq,Canada,58.6678009,-69.95580292
ARC,Arctic Village,United States,68.1147,-145.578995
QOW,Imo,Nigeria,5.427060127,7.206029892
FON,La Fortuna/San Carlos,Costa Rica,10.478,-84.634499
TMU,Nicoya,Costa Rica,9.73852,-85.013802
CYZ,Cauayan,Philippines,16.92989922,121.7529984
KVK,Apatity,Russia,67.46330261,33.5882988
GVR,Governador Valadares,Brazil,-18.89520073,-41.98220062
KPC,Port Clarence,United States,65.25370026,-166.8589935
PJA,Pajala,Sweden,67.24559784,23.06889915
QBC,Bella Coola,Canada,52.387501,-126.596001
HGR,Hagerstown,United States,39.707901,-77.72949982
ACR,Araracuara,Colombia,-0.5833,-72.4083
GOP,Gorakhpur,India,26.73970032,83.4496994
SDP,Sand Point,United States,55.31499863,-160.522995
HMI,Hami,China,42.8414,93.669197
WUZ,Wuzhou,China,23.456699,111.248001
TBH,Romblon,Philippines,12.31099987,122.0849991
ACP,Maragheh,Iran,37.34799957,46.12789917
GBT,Gorgan,Iran,36.90940094,54.40129852
IIL,Ilam,Iran,33.58660126,46.40480042
PFQ,Parsabad,Iran,39.60359955,47.88150024
\N,Tocache,Peru,-8.182999611,-76.51699829
TCG,Tacheng,China,46.67250061,83.34079742
MQM,Mardin,Turkey,37.22330093,40.63169861
AFS,Zarafshan,Uzbekistan,41.61389923,64.23320007
DRG,Deering,United States,66.06960297,-162.7660065
LEN,Leon,Spain,42.5890007,-5.655560017
RGS,Burgos,Spain,42.357601,-3.62076
EGM,Sege,Solomon Islands,-8.578889847,157.8760071
CQD,Shahre Kord,Iran,32.29719925,50.84220123
DHM,Kangra,India,32.1651001,76.26339722
NDC,Nanded,India,19.18330002,77.3167038
SLV,Shimla,India,31.0818,77.068001
IGG,Igiugig,United States,59.32400131,-155.9019928
KNW,New Stuyahok,United States,59.44990158,-157.3280029
KVC,King Cove,United States,55.11629868,-162.2660065
PTH,Port Heiden,United States,56.95909882,-158.6329956
TOG,Togiak Village,United States,59.05279922,-160.3970032
EGN,Geneina,Sudan,13.48169994,22.46719933
LKH,Long Akah,Malaysia,3.299999952,114.7829971
WLH,Walaha,Vanuatu,-15.4119997,167.6909943
CHG,Chaoyang,China,41.538101,120.434998
UAS,Samburu South,Kenya,0.530583,37.534195
BHG,Brus Laguna,Honduras,15.7631,-84.543602
YVB,Bonaventure,Canada,48.07109833,-65.46029663
SKT,Sialkot,Pakistan,32.53555679,74.3638916
PDP,Punta del Este,Uruguay,-34.85509872,-55.09429932
WVB,Walvis Bay,Namibia,-22.9799,14.6453
MPA,Mpacha,Namibia,-17.634399,24.176701
AOE,Eskissehir,Turkey,39.809898,30.5194
CKZ,Canakkale,Turkey,40.13769913,26.42679977
MSR,Mus,Turkey,38.74779892,41.66120148
NOP,Sinop,Turkey,42.01580048,35.06639862
TEQ,Çorlu,Turkey,41.13819885,27.91909981
YEI,Yenisehir,Turkey,40.25519943,29.56259918
LSS,Les Saintes,Guadeloupe,15.86439991,-61.58060074
KMV,Kalemyo,Myanmar,23.18880081,94.05110168
VQS,Vieques Island,Puerto Rico,18.11580086,-65.42269897
YIF,St-Augustin,Canada,51.21170044,-58.65829849
HDM,Hamadan,Iran,34.86920166,48.55250168
MRQ,Gasan,Philippines,13.36100006,121.8259964
GFN,Grafton,Australia,-29.75939941,153.0299988
OAG,Orange,Australia,-33.38169861,149.1329956
TRO,Taree,Australia,-31.8885994,152.5140076
COQ,Choibalsan,Mongolia,48.13570023,114.6460037
HOH,Hohenems,Austria,47.38499832,9.699999809
\N,Hellwege,Germany,53.05389023,9.208610535
\N,Krems,Austria,48.446389,15.634167
ESC,Escanaba,United States,45.72269821,-87.09369659
YAK,Yakutat,United States,59.50329971,-139.6600037
GUL,Goulburn,Australia,-34.81029892,149.7259979
CES,Cessnock,Australia,-32.787498,151.341995
NSO,Scone,Australia,-32.03720093,150.8320007
DGE,Mudgee,Australia,-32.5625,149.6109924
MTL,Maitland,Australia,-32.701265,151.492912
CPX,Culebra Island,Puerto Rico,18.313289,-65.304324
\N,Raron,Switzerland,46.30360031,7.823329926
\N,Minsk,Belarus,53.9604611,27.6505961
\N,Amlikon,Switzerland,47.57419968,9.047499657
\N,Lommis,Switzerland,47.524399,9.00306
MWA,Marion,United States,37.75500107,-89.01110077
\N,Bamburi,Kenya,30.73889923,-98.23860168
OCN,Fraser Island,Australia,33.21730042,-117.3539963
\N,Finsterwalde,Germany,51.634445,13.675556
KIK,Kirkuk,Iraq,35.4695015,44.34889984
XJD,Doha,Qatar,25.11730003,51.31499863
GBZ,Claris,New Zealand,-36.24140167,175.4720001
IMT,Iron Mountain,United States,45.81840134,-88.11450195
\N,Marquette,United States,46.53390121,-87.56140137
AET,Allakaket,United States,66.55180359,-152.621994
\N,Dinslaken,Germany,51.616112,6.865278
\N,Hoexter Holzminden,Germany,51.80666733,9.378333092
\N,Niijima,Japan,34.36940002,139.2689972
MGC,Michigan City,United States,41.70330048,-86.82119751
SWD,Seward,United States,60.12689972,-149.4190063
GRM,Grand Marais,United States,47.8382988,-90.38289642
AUW,Wausau,United States,44.92620087,-89.62660217
\N,Kalundborg,Denmark,55.70029831,11.25
MYP,Mary,Turkmenistan,37.6194,61.896702
\N,Bungle Bungle,Australia,-17.54529953,128.3070068
\N,Sazena,Czech Republic,50.3246994,14.25889969
\N,Spray View,Zimbabwe,-17.91699982,25.81699944
MVA,Myvatn,Iceland,65.65579987,-16.91810036
QSA,Sabadell,Spain,41.52090073,2.105079889
WSY,Airlie Beach,Australia,-20.27611,148.755
MIE,Muncie,United States,40.24229813,-85.39589691
LAF,Lafayette,United States,40.41230011,-86.93689728
\N,Georgetown,United States,38.88190079,-83.88269806
VGT,Las Vegas,United States,36.21070099,-115.1940002
ENW,Kenosha,United States,42.59569931,-87.92780304
MTJ,Montrose CO,United States,38.50979996,-107.8939972
RIW,Riverton WY,United States,43.06420136,-108.4599991
PDT,Pendleton,United States,45.69509888,-118.8410034
LYM,Lympne,United Kingdom,51.08,1.013
PKH,Porto Heli,Greece,37.297501,23.1478
\N,Zell am See,Austria,47.292222,12.7875
\N,Amberley,Australia,-27.6406,152.712006
KTR,Katherine,Australia,-14.52110004,132.378006
\N,Laverton,Australia,-37.86360168,144.7460022
NOA,Nowra,Australia,-34.94889832,150.5370026
UCK,Lutsk,Ukraine,50.678404,25.487165
CEJ,Chernigov,Ukraine,51.40219879,31.1583004
\N,Ternopol,Ukraine,49.5242,25.7001
BQT,Brest,Belarus,52.108299,23.8981
OSH,Oshkosh,United States,43.9844017,-88.55699921
\N,Harlesiel,Germany,53.70666885,7.820278168
AGE,Wangerooge,Germany,53.78277969,7.913888931
\N,Perth,Australia,-31.6678009,116.0149994
BXG,Bendigo,Australia,-36.73939896,144.3300018
EAT,Wenatchee,United States,47.39889908,-120.2070007
ARE,Arecibo,Puerto Rico,18.45000076,-66.6753006
RIN,Ringi Cove,Solomon Islands,-8.126390457,157.1430054
KCK,Kirensk,Russia,57.773,108.064
UKX,Ust-Kut,Russia,56.8567009,105.7300034
RMT,Rimatara,French Polynesia,-22.63725,-152.8059
\N,Triengen,Switzerland,47.22669983,8.07806015
QLS,Lausanne,Switzerland,46.54529953,6.616670132
\N,Fehraltorf,Switzerland,47.37639999,8.757499695
ZJI,Locarno,Switzerland,46.16080093,8.878609657
QNC,Neuchatel,Switzerland,46.95750046,6.864719868
TGK,Taganrog,Russia,47.1983333,38.8491667
GDZ,Gelendzhik,Russia,44.58209263,38.01248074
ZIA,Ramenskoe,Russia,55.553299,38.150002
\N,Irkutsk,Russia,52.36830139,104.1829987
\N,Khabarovsk,Russia,48.52500153,135.1529999
\N,Komsomolsk-on-Amur,Russia,50.60559845,137.0809937
\N,Sredniiy,Russia,52.91500092,103.5749969
IAR,Yaroslavl,Russia,57.56069946,40.15739822
OHE,Mohe County,China,52.91277778,122.43
JNG,Jining,China,35.292778,116.346667
DRK,Puntarenas,Costa Rica,8.71889019,-83.64170074
AAT,Altay,China,47.74988556,88.0858078
TZL,Null,Bosnia and Herzegovina,44.45869827,18.72480011
FWH,Dallas,United States,32.76919937,-97.4414978
NYT,Naypyidaw,Burma,19.623501,96.200996
\N,Kyauktu,Burma,21.40670013,94.13030243
\N,Jan Mayen,Norway,70.9441166,-8.6520736
VBP,Bokepyin,Burma,11.1494,98.735901
NZH,Manzhouli,China,49.566667,117.33
WUA,Wuhai,China,39.7934,106.7993
GYY,Gary,United States,41.61629868,-87.41280365
BRD,Brainerd,United States,46.39830017,-94.13809967
LWB,Lewisburg,United States,37.85829926,-80.39949799
PGV,Greenville,United States,35.6352005,-77.38529968
CYF,Chefornak,United States,60.14920044,-164.2859955
OXR,Oxnard,United States,34.20080185,-119.2070007
BKG,Branson,United States,36.532082,-93.200544
TEN,Tongren,China,27.883333,109.308889
JGS,Jian,China,26.85689926,114.7369995
NIU,Niau,French Polynesia,-16.1191,-146.3683
SCH,Scotia NY,United States,42.85250092,-73.92890167
NBC,Nizhnekamsk,Russia,55.56470108,52.09249878
QRW,Osubi,Nigeria,5.59611,5.81778
\N,Volkel,Netherlands,51.657222,5.7077778
IAO,Siargao,Philippines,9.8591,126.014
LGO,Langeoog,Germany,53.74250031,7.497777939
\N,Biel,Switzerland,47.08919907,7.289999962
NLP,Nelspruit,South Africa,-25.5,30.91379929
CKC,Cherkassy,Ukraine,49.41559982,31.99530029
UST,St. Augustine Airport,United States,29.9592,-81.339798
NLV,Nikolayev,Ukraine,47.05789948,31.9197998
RHP,Ramechhap,Nepal,27.3939991,86.06140137
STS,Santa Rosa,United States,38.50899887,-122.8130035
ISM,Kissimmee,United States,28.28980064,-81.43710327
LCQ,Lake City,United States,30.18199921,-82.57689667
\N,DeLand,United States,29.06699944,-81.28379822
\N,Green Cove Springs,United States,29.904057,-81.68515
\N,Santa Lucia,Peru,-18.97166634,-62.97533417
LGU,Logan,United States,41.79119873,-111.8519974
BMC,Brigham City,United States,41.552399,-112.061996
\N,Malad City,United States,42.16659927,-112.2969971
ASE,Aspen,United States,39.22320175,-106.8690033
ULV,Ulyanovsk,Russia,54.2682991,48.22669983
ERV,Kerrville,United States,29.97669983,-99.08570099
\N,Birrfeld,Switzerland,47.4436,8.23361
GED,Georgetown,United States,38.68920135,-75.35890198
ZSW,Prince Rupert,Canada,54.33330154,-130.2830048
GBD,Great Bend,United States,38.34429932,-98.85919952
HYS,Hays,United States,38.84220123,-99.27320099
SUS,Null,United States,38.66210175,-90.65200043
LYU,Ely,United States,47.82450104,-91.83070374
GPZ,Grand Rapids MN,United States,47.21110153,-93.50980377
TVF,Thief River Falls,United States,48.06570053,-96.18499756
EGV,Eagle River,United States,45.93230057,-89.26830292
ARV,Minocqua - Woodruff,United States,45.92789841,-89.73090363
\N,Ankeny,United States,41.69139862,-93.56639862
YBV,Berens River,Canada,52.358898,-97.018303
\N,Corpus Christi,United States,27.69260025,-97.29109955
AVX,Catalina Island,United States,33.4049,-118.416
MHV,Mojave,United States,35.05939865,-118.1520004
ZIN,Interlaken,Switzerland,46.6766014,7.8790798
INQ,Inisheer,Ireland,53.06470108,-9.510899544
SWT,Strezhevoy,Russia,60.70940018,77.66000366
HUT,Hutchinson,United States,38.06549835,-97.86060333
OAI,Kabul,Afghanistan,34.94609833,69.26499939
AKH,Al Kharj,Saudi Arabia,24.06270027,47.58050156
STJ,Rosecrans,United States,39.77190018,-94.90969849
